"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1084","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #MoronInChief rtw Breitbart report on Rasmussen poll alleging  that Trump approval is 51%. This is the trifecta o… https://t.co/KhWYsMmSHe",FALSE,0,NA,2018-04-04 23:55:42,TRUE,NA,"981681747787206663",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","1DumpTrump",0,FALSE,FALSE,NA,NA
"1085","Cyclist who lost job after giving Trump the middle finger sues former employer https://t.co/PJJWG1y4Mv",FALSE,0,NA,2018-04-04 23:55:41,FALSE,NA,"981681746176544769",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kickdown2010",0,FALSE,FALSE,NA,NA
"1086","@RonBrownstein @Jo_Becker @USChamber Trump has now become an oligarch. He threatens and he he believes he is above the law.",FALSE,0,"RonBrownstein",2018-04-04 23:55:41,FALSE,"981623271660560384","981681745283121153","731167584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VicarsMary",0,FALSE,FALSE,NA,NA
"1087","@PoliticsUI @JohnRus40418608 @pattonoswalt Even poorly programmed bots are better than this. Maybe this is one of T… https://t.co/zb2Orp00ex",FALSE,1,"PoliticsUI",2018-04-04 23:55:41,TRUE,"981589827337555970","981681744410808326","830963608767098880","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dmcannon99",0,FALSE,FALSE,NA,NA
"1088","@deplorablem1ke @RealJamesWoods Yeah, I voted for the fat lazy lying turd.
If you can't smell the BS after a YEAR o… https://t.co/89rPRLeXdD",FALSE,0,"deplorablem1ke",2018-04-04 23:55:40,TRUE,"981671663958921216","981681742846181376","821863733664350208","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MAGAnotBS",0,FALSE,FALSE,NA,NA
"1089","@NoBotting It's the war of cancers, which is worse? Lung cancer? Blood cancer? ..or, Trump Cancer (brain cancer?)",FALSE,1,"NoBotting",2018-04-04 23:55:40,FALSE,"981681187411263488","981681740564529152","965321754309636096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrairyFyre",0,FALSE,FALSE,NA,NA
"1090",".@asymmetricinfo: ""What most consistently motivates the Trump supporters I’ve met is not jobs or racism but anger a… https://t.co/eG12GT1oXi",FALSE,0,"SissyWillis",2018-04-04 23:55:39,TRUE,"981681050043723778","981681737481752576","19017604","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SissyWillis",0,FALSE,FALSE,NA,NA
"1091","Everything Trump touches turns to shit. The End. https://t.co/pM0Ax63mV0",FALSE,0,NA,2018-04-04 23:55:39,FALSE,NA,"981681736600842240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eye_aud",0,FALSE,FALSE,NA,NA
"1092","Oh. My. God. That's all I can muster after reading this article.  https://t.co/CdB5FvgGRC",FALSE,0,NA,2018-04-04 23:55:39,FALSE,NA,"981681735053164544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","candiavla",0,FALSE,FALSE,NA,NA
"1093","Juli Briskman, cyclist who flipped off Trump motorcade, sues Akima, company that fired her - https://t.co/Hv3dXIzooe - @washtimes",FALSE,0,NA,2018-04-04 23:55:38,FALSE,NA,"981681734356889600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pahaysaz",0,FALSE,FALSE,NA,NA
"1094","Trump signs proclamation sending National Guard to Mexico border immediately https://t.co/f0WjJLLpyT #FoxNews",FALSE,0,NA,2018-04-04 23:55:38,FALSE,NA,"981681734021537793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidlewisbooks",0,FALSE,FALSE,NA,NA
"1095","@realDonaldTrump SAD DOTARD Trump",FALSE,0,"realDonaldTrump",2018-04-04 23:55:38,FALSE,"981669823221559302","981681733945909248","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ynnad007",0,FALSE,FALSE,NA,NA
"1096","Donald Trump Jr. Drops a Twitter Truth-Bomb After YouTube Shooter Identified https://t.co/rFjZFaO7rA",FALSE,0,NA,2018-04-04 23:55:38,FALSE,NA,"981681733149118466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SilverFoxOO7",0,FALSE,FALSE,NA,NA
"1097","White House clarification only adds to the confusion and theory of why puppet Trump is going to 'rapidly' withdraw… https://t.co/QLoGVG4BdK",FALSE,277,NA,2018-04-04 23:55:38,TRUE,NA,"981681732381528065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","activist360",177,FALSE,FALSE,NA,NA
"1098","Juli Briskman, star of that viral photo of a cyclist giving Trump the bird, is now suing the firm that fired her ov… https://t.co/i7hfYjV0f3",FALSE,0,NA,2018-04-04 23:55:38,TRUE,NA,"981681731274264576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bbttychmbrs1",0,FALSE,FALSE,NA,NA
"1099","@KurtBevacqua @TimFlannery2 Bring the guitar too Flan... Give KB hell on Trump, plenty of dirt to bring up, should be an easy debate...",FALSE,0,"KurtBevacqua",2018-04-04 23:55:37,FALSE,"981578907915710465","981681730602987520","443427820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottmurphye1",0,FALSE,FALSE,NA,NA
"1100","""Inside an Immigrant Caravan: Women and Children, Fleeing Violence"" by KIRK SEMPLE via NYT The New York Times https://t.co/1oQUu8Srxp",FALSE,0,NA,2018-04-04 23:55:37,FALSE,NA,"981681729344819205",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kundacoffee",0,FALSE,FALSE,NA,NA
"1101","@Puliisadisgrace @Jinxy_Minxy @jah0145 @CNN This seems to be a manifestation of some conspiracy theory involving a… https://t.co/RO4bz2tLe0",FALSE,0,"DavidHull50",2018-04-04 23:55:37,TRUE,"981674835850874881","981681729319583744","1357431931","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DavidHull50",0,FALSE,FALSE,NA,NA
"1102","""There is a game where you can fire TRUMP with the GAY RAY."" I play this game and I don't know how to do that. Woul… https://t.co/gEKIhZq7th",FALSE,0,NA,2018-04-04 23:55:37,TRUE,NA,"981681728199720960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LinkardSonn",0,FALSE,FALSE,NA,NA
"1103","Lovely photo of the President, his pregnant wife, and the porn star his lawyer paid $130,000 to have sex with his c… https://t.co/OKUIIQnJSX",FALSE,1,NA,2018-04-04 23:55:37,TRUE,NA,"981681727885266944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doug_Bratman",0,FALSE,FALSE,NA,NA
"1104","@jniel84 @Mikeproudvet @Ameri_Kay @Michael84782468 @Evangelic4Trump @GradyGriffin3 @Patriot_1952 @sandeehietala… https://t.co/4HwHFS0FsQ",FALSE,10,"jniel84",2018-04-04 23:55:36,TRUE,"981666929730605056","981681724873732102","3081712403","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MorganMerridrew",7,FALSE,FALSE,NA,NA
"1105","These Pics Of Trump's Vs. Obama's Interns Says So Much About Their Administrations - Elite Daily https://t.co/pOl6Ctkq20",FALSE,0,NA,2018-04-04 23:55:36,FALSE,NA,"981681723242147841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GraceKellie3",0,FALSE,FALSE,NA,NA
"1106","""Inside an Immigrant Caravan: Women and Children, Fleeing Violence"" by KIRK SEMPLE via NYT https://t.co/K7PxUaehK6",FALSE,0,NA,2018-04-04 23:55:35,FALSE,NA,"981681721539284992",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CohanLawPLLC",0,FALSE,FALSE,NA,NA
"1107","@dagenmcdowell You rock, Daren! Trump is playing a dangerous game with my life savings!",FALSE,0,"dagenmcdowell",2018-04-04 23:55:35,FALSE,NA,"981681721539211269","58120509","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RichardVenn1",0,FALSE,FALSE,NA,NA
"1108","@2naOnWhite @IngrahamAngle Trump is handling Russia with kid gloves and I happen to think his strategy is SPOT ON",FALSE,0,"2naOnWhite",2018-04-04 23:55:35,FALSE,"981632481836326913","981681720788336640","223656042","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddHeadleeAZ",0,FALSE,FALSE,NA,NA
"1109","Mueller Told Trump's Lawyers President Is NOT A Criminal Target, Yet ...Trump Team Should Never Trust This Man… https://t.co/ou0PRLk53t",FALSE,0,NA,2018-04-04 23:55:35,TRUE,NA,"981681720163426304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScreamingNickel",0,FALSE,FALSE,NA,NA
"1110","@ConstitutionRX @ValuesCommon @TitaniumX3 @bardgal @Marle61 @cnnbrk Gtfo . Liberal weak beta bitches is the problem… https://t.co/OdBh8XrCRc",FALSE,0,"ConstitutionRX",2018-04-04 23:55:34,TRUE,"981667827517181953","981681717525319681","979557859225632768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NowellKern",0,FALSE,FALSE,NA,NA
"1111","@Stump_for_Trump Thank you<ed><U+00A0><U+00BD><ed><U+00BA><U+0080><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,"Stump_for_Trump",2018-04-04 23:55:34,FALSE,"923992623370723330","981681717290459137","890319316327047168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GPaChub",0,FALSE,FALSE,NA,NA
"1112","@TheTruthis10712 @HLRowe1 @CrispyCurry @AspieMum @Almightyk9 @meknowhu @XCrvene @cherylaki7 @MouseAlfredE… https://t.co/euQqs3sImL",FALSE,0,"TheTruthis10712",2018-04-04 23:55:34,TRUE,"981677567978672128","981681716334018560","883091522182418432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LewisWilson43",0,FALSE,FALSE,NA,NA
"1113","@nytimes Trump is done anyway you look at it. If he had any brains he may have got away with it. Idiot 24/7",FALSE,1,"nytimes",2018-04-04 23:55:34,FALSE,"981675253024919552","981681715616866307","807095","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CharlesGuggemos",0,FALSE,FALSE,NA,NA
"1114","@SykesCharlie He actually is not. He is one of the few reasonable Republicans. He also never endorsed Trump and his… https://t.co/DnQ4T21uiZ",FALSE,12,"SykesCharlie",2018-04-04 23:55:33,TRUE,"981680207508762624","981681711510687746","95463107","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ColleenSchulz",1,FALSE,FALSE,NA,NA
"1115","@hardballchris  Your guest John Brabender should stop mentioning PA when it comes to Trump - the voters here now ha… https://t.co/Q4Qbl9sGOz",FALSE,1,"HardballChris",2018-04-04 23:55:33,TRUE,NA,"981681709862318080","48802204","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k_calaman",1,FALSE,FALSE,NA,NA
"1116","What if he went after the Trump business, broke it up for scrap <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> https://t.co/gfvyhSrDzO",FALSE,1,NA,2018-04-04 23:55:31,FALSE,NA,"981681704996950016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","motheradamplay",0,FALSE,FALSE,NA,NA
"1117","@GreggDragon1 @KeithOlbermann @JREwing38045517 Trump is a bigot.  We’ll have to disagree on that.  Too many stateme… https://t.co/ExrWhfVb6Y",FALSE,0,"GreggDragon1",2018-04-04 23:55:31,TRUE,"981680819327635456","981681702702665728","964946007007129601","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMidsouth1",0,FALSE,FALSE,NA,NA
"1118","Donald Trump is ‘clear and present danger’ to America. From a man who knows how to play #Chess!
#Trump… https://t.co/809EFHVX0U",FALSE,1,NA,2018-04-04 23:55:30,TRUE,NA,"981681700609708033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobynLamet",0,FALSE,FALSE,NA,NA
"1119","@JTM_YVA @realDonaldTrump Hey fag for Trump! Keep out of our politics Joey boy.",FALSE,1,"JTM_YVA",2018-04-04 23:55:30,FALSE,"981670086904774656","981681700186009600","46302096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bthepeacewithi1",0,FALSE,FALSE,NA,NA
"1120","@FurbySquawk @Kanerudo66 @Bontabulous In fact, I myself ended up trolling those people at one point. Even other tro… https://t.co/mpw5fu4Xpo",FALSE,1,"furbydude",2018-04-04 23:55:30,TRUE,"981681326599299072","981681698550116352","926384713035538432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","furbydude",0,FALSE,FALSE,NA,NA
"1121","@AmesCG After the bush/cheney years, it only took 8 years of a recovering economy and catching bin laden, but led b… https://t.co/lDRENvxHeP",FALSE,0,"AmesCG",2018-04-04 23:55:30,TRUE,"981509374467297280","981681698470547456","18587173","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derek_NY01",0,FALSE,FALSE,NA,NA
"1122","@haardyhaarhaarr @julibriskman @realDonaldTrump @GellerLawyers @protctdemocracy ....just like our Trump.",FALSE,0,"haardyhaarhaarr",2018-04-04 23:55:29,FALSE,"981662139516686336","981681695157030912","875850154183675906","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gmceeme",0,FALSE,FALSE,NA,NA
"1123","@realDonaldTrump Thank you President trump great job Chicago illinois",FALSE,1,"realDonaldTrump",2018-04-04 23:55:29,FALSE,"981492087328792577","981681694691545088","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FloraDacey",0,FALSE,FALSE,NA,NA
"1124","Trump such a fuccin idiot",FALSE,0,NA,2018-04-04 23:55:28,FALSE,NA,"981681691277348864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qaeda_SGPG",0,FALSE,FALSE,NA,NA
"1125","@randyjo92903033 @KaniJJackson I’m not a Democrat. Why do 
Trump supporters fall back to
assuming that when they have no response?",FALSE,0,"randyjo92903033",2018-04-04 23:55:28,FALSE,"981680497242923009","981681691252031489","965406252766547968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HighheelsDes",0,FALSE,FALSE,NA,NA
"1126","@rex_rexchapman It’s a joke just like Trump!!!!",FALSE,0,"rex_rexchapman",2018-04-04 23:55:28,FALSE,"981624209968451585","981681690547490816","324703658","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinecat2013",0,FALSE,FALSE,NA,NA
"1127","@RWPUSA I <U+2764> Richard Painter.
He is the conscience of the country. 
The people trying hardest to protect and defend… https://t.co/k3ARJcYY0K",FALSE,1,"RWPUSA",2018-04-04 23:55:28,TRUE,"981667570934861824","981681690329436161","2863996955","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JorieVS",1,FALSE,FALSE,NA,NA
"1128","@Breaking911 @daisy_ima It's beautiful, Now that's what I call shovel ready.",FALSE,2,"Breaking911",2018-04-04 23:55:28,FALSE,"981633679675011072","981681690077626368","375721095","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trump_2020_Baby",0,FALSE,FALSE,NA,NA
"1129","@thisjenlewis Trump ate it",FALSE,0,"thisjenlewis",2018-04-04 23:55:28,FALSE,"981002689810223105","981681688718856193","264465201","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BadirwangBrk",0,FALSE,FALSE,NA,NA
"1130","@muzzypat @funder It doesn't have to. The same way Trump's nlp doesn't have to. It just has to be enough",FALSE,1,"muzzypat",2018-04-04 23:55:27,FALSE,"981681160513376256","981681687426985985","15057589","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmtwo10",0,FALSE,FALSE,NA,NA
"1131","""Inside an Immigrant Caravan: Women and Children, Fleeing Violence"" by KIRK SEMPLE via NYT The New York Times https://t.co/W0FZx4kNJw",FALSE,0,NA,2018-04-04 23:55:27,FALSE,NA,"981681687322152961",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","samturpin",0,FALSE,FALSE,NA,NA
"1132","I just heard this from an interview on NPR, ""We had hoped that once President Trump got into office that calmer hea… https://t.co/ZPP6Dh4q3T",FALSE,1,NA,2018-04-04 23:55:27,TRUE,NA,"981681687129153537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Schnoebunny",0,FALSE,FALSE,NA,NA
"1133","If you believe Bethenny is the victim in her divorce, then you probably also think Trump has a good brain. #RHONY",FALSE,0,NA,2018-04-04 23:55:27,FALSE,NA,"981681685887705092",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NotUrNegro",0,FALSE,FALSE,NA,NA
"1134","But @NHJennifer had no reservations about @realDonaldTrump! What say you @CLewandowski_ @bbretonwindham… https://t.co/QbGfdYVVrV",FALSE,0,NA,2018-04-04 23:55:27,TRUE,NA,"981681685317242881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GhostOfStretch",0,FALSE,FALSE,NA,NA
"1135","Since Trump has taken office, what do you think average life expectancy of a new ISIS Fighter?",FALSE,11,NA,2018-04-04 23:55:27,FALSE,NA,"981681684847316992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaliElephant",13,FALSE,FALSE,NA,NA
